user_id,full_name,phone_number,email,city,registration_date,status,created_at
U004173,User 004173,083765002991,user004173@example.com,Palembang,2025-02-05,ACTIVE,2025-02-05 19:36:15
U004174,User 004174,084998184156,user004174@example.com,Palembang,2026-01-05,ACTIVE,2026-01-05 18:38:42
U004175,User 004175,084280722909,user004175@example.com,Palembang,2024-10-28,ACTIVE,2024-10-28 03:28:59
U004176,User 004176,087011703161,user004176@example.com,Medan,2024-04-09,SUSPENDED,2024-04-09 16:16:44
U004177,User 004177,083890512098,user004177@example.com,Surabaya,2024-08-28,ACTIVE,2024-08-28 13:38:02
U004178,User 004178,088432663268,user004178@example.com,Yogyakarta,2025-09-13,ACTIVE,2025-09-13 12:09:43
U004179,User 004179,081681151168,user004179@example.com,Medan,2025-04-07,ACTIVE,2025-04-07 06:50:14
U004180,User 004180,085855505105,user004180@example.com,Palembang,2025-10-14,ACTIVE,2025-10-14 03:16:03
U004181,User 004181,081918583210,user004181@example.com,Semarang,2025-10-31,ACTIVE,2025-10-31 08:42:28
U004182,User 004182,085647877356,user004182@example.com,Jakarta,2025-01-26,ACTIVE,2025-01-26 05:38:45
U004183,User 004183,082674525521,user004183@example.com,Makassar,2025-08-29,ACTIVE,2025-08-29 03:07:02
U004184,User 004184,088549083668,user004184@example.com,Jakarta,2025-08-03,ACTIVE,2025-08-03 11:14:21
U004185,User 004185,088197295338,user004185@example.com,Makassar,2024-10-16,ACTIVE,2024-10-16 20:32:43
U004186,User 004186,083934250362,user004186@example.com,Semarang,2026-04-24,ACTIVE,2026-04-24 06:00:02
U004187,User 004187,089689853136,user004187@example.com,Bandung,2024-10-24,ACTIVE,2024-10-24 18:03:07
U004188,User 004188,086915334476,user004188@example.com,Yogyakarta,2025-12-30,ACTIVE,2025-12-30 20:36:30
U004189,User 004189,089001885638,user004189@example.com,Palembang,2025-03-10,ACTIVE,2025-03-10 15:14:21
U004190,User 004190,085762969204,user004190@example.com,Medan,2026-06-13,ACTIVE,2026-06-13 08:00:08
U004191,User 004191,083228001003,user004191@example.com,Semarang,2026-05-13,ACTIVE,2026-05-13 20:32:59
U004192,User 004192,085871583176,user004192@example.com,Tangerang,2025-05-30,ACTIVE,2025-05-30 01:07:32
U004193,User 004193,082459983985,user004193@example.com,Semarang,2024-04-05,ACTIVE,2024-04-05 14:00:27
U004194,User 004194,082251451461,user004194@example.com,Medan,2024-03-30,ACTIVE,2024-03-30 08:37:43
U004195,User 004195,082524985960,user004195@example.com,Palembang,2024-12-01,ACTIVE,2024-12-01 18:02:23
U004196,User 004196,087816635169,user004196@example.com,Bandung,2025-02-04,ACTIVE,2025-02-04 08:23:22
U004197,User 004197,084128673284,user004197@example.com,Surabaya,2025-09-05,ACTIVE,2025-09-05 04:13:41
U004198,User 004198,081386794567,user004198@example.com,Tangerang,2024-06-07,ACTIVE,2024-06-07 17:23:05
U004199,User 004199,087555028111,user004199@example.com,Bandung,2025-12-07,ACTIVE,2025-12-07 10:04:54
U004200,User 004200,089797511791,user004200@example.com,Medan,2026-04-25,ACTIVE,2026-04-25 15:52:47
U004201,User 004201,083548280128,user004201@example.com,Medan,2025-01-09,ACTIVE,2025-01-09 12:43:20
U004202,User 004202,081931072706,user004202@example.com,Yogyakarta,2026-02-04,ACTIVE,2026-02-04 04:45:10
U004203,User 004203,085292577495,user004203@example.com,Jakarta,2025-05-16,ACTIVE,2025-05-16 19:03:52
U004204,User 004204,084671396162,user004204@example.com,Bandung,2025-09-23,INACTIVE,2025-09-23 16:53:46
U004205,User 004205,087463438053,user004205@example.com,Makassar,2024-05-10,ACTIVE,2024-05-10 06:43:28
U004206,User 004206,085704311166,user004206@example.com,Palembang,2025-08-27,ACTIVE,2025-08-27 19:40:20
U004207,User 004207,081036000210,user004207@example.com,Surabaya,2025-09-24,ACTIVE,2025-09-24 13:25:22
U004208,User 004208,084523371522,user004208@example.com,Jakarta,2024-11-20,ACTIVE,2024-11-20 05:01:56
U004209,User 004209,085753436964,user004209@example.com,Yogyakarta,2026-06-29,ACTIVE,2026-06-29 11:01:46
U004210,User 004210,083361117185,user004210@example.com,Tangerang,2024-06-23,ACTIVE,2024-06-23 00:12:28
U004211,User 004211,084969952018,user004211@example.com,Medan,2026-03-24,ACTIVE,2026-03-24 19:16:46
U004212,User 004212,086728850543,user004212@example.com,Denpasar,2025-08-09,ACTIVE,2025-08-09 02:25:57
U004213,User 004213,088427120096,user004213@example.com,Tangerang,2025-02-13,ACTIVE,2025-02-13 22:25:33
U004214,User 004214,089194526349,user004214@example.com,Jakarta,2024-07-04,ACTIVE,2024-07-04 22:46:28
U004215,User 004215,086977569741,user004215@example.com,Tangerang,2024-11-27,ACTIVE,2024-11-27 23:22:45
U004216,User 004216,081248872076,user004216@example.com,Semarang,2025-06-21,ACTIVE,2025-06-21 04:04:53
U004217,User 004217,082231951978,user004217@example.com,Palembang,2026-07-26,ACTIVE,2026-07-26 19:14:49
U004218,User 004218,081969992961,user004218@example.com,Yogyakarta,2025-03-29,ACTIVE,2025-03-29 23:37:37
U004219,User 004219,087345156560,user004219@example.com,Jakarta,2026-04-03,ACTIVE,2026-04-03 03:40:33
U004220,User 004220,089576761471,user004220@example.com,Medan,2026-06-30,ACTIVE,2026-06-30 04:25:59
U004221,User 004221,081635149757,user004221@example.com,Medan,2024-09-22,ACTIVE,2024-09-22 00:27:16
U004222,User 004222,086476167767,user004222@example.com,Makassar,2025-12-02,ACTIVE,2025-12-02 01:22:58
U004223,User 004223,081329615674,user004223@example.com,Semarang,2025-10-11,ACTIVE,2025-10-11 18:11:52
U004224,User 004224,082262498713,user004224@example.com,Palembang,2024-02-26,ACTIVE,2024-02-26 16:10:47
U004225,User 004225,084208964711,user004225@example.com,Makassar,2026-04-12,ACTIVE,2026-04-12 19:26:39
U004226,User 004226,082449516299,user004226@example.com,Denpasar,2024-02-03,ACTIVE,2024-02-03 00:24:51
U004227,User 004227,087136088865,user004227@example.com,Jakarta,2025-09-06,ACTIVE,2025-09-06 09:10:48
U004228,User 004228,083979360096,user004228@example.com,Bandung,2026-03-17,ACTIVE,2026-03-17 18:22:14
U004229,User 004229,084635848624,user004229@example.com,Jakarta,2024-07-19,ACTIVE,2024-07-19 01:30:24
U004230,User 004230,089827821906,user004230@example.com,Medan,2024-10-26,ACTIVE,2024-10-26 17:16:16
U004231,User 004231,086972537466,user004231@example.com,Tangerang,2025-07-15,ACTIVE,2025-07-15 07:03:51
U004232,User 004232,084275926985,user004232@example.com,Yogyakarta,2024-05-17,ACTIVE,2024-05-17 07:02:08
U004233,User 004233,088236625158,user004233@example.com,Bandung,2024-08-27,ACTIVE,2024-08-27 05:13:51
U004234,User 004234,081914198611,user004234@example.com,Surabaya,2025-05-12,INACTIVE,2025-05-12 16:33:55
U004235,User 004235,086757547124,user004235@example.com,Jakarta,2024-12-05,ACTIVE,2024-12-05 14:09:02
U004236,User 004236,086082681041,user004236@example.com,Tangerang,2025-10-29,ACTIVE,2025-10-29 15:51:39
U004237,User 004237,088934658811,user004237@example.com,Yogyakarta,2024-06-17,ACTIVE,2024-06-17 23:22:36
U004238,User 004238,086427906903,user004238@example.com,Jakarta,2026-05-22,ACTIVE,2026-05-22 01:25:21
U004239,User 004239,086334779386,user004239@example.com,Palembang,2024-06-28,ACTIVE,2024-06-28 22:24:07
U004240,User 004240,089526141003,user004240@example.com,Medan,2024-01-08,ACTIVE,2024-01-08 16:53:07
U004241,User 004241,082281791147,user004241@example.com,Denpasar,2025-06-16,ACTIVE,2025-06-16 05:23:59
U004242,User 004242,083270353915,user004242@example.com,Yogyakarta,2026-05-04,ACTIVE,2026-05-04 20:13:53
U004243,User 004243,081910364493,user004243@example.com,Makassar,2024-03-12,ACTIVE,2024-03-12 15:29:59
U004244,User 004244,084108943608,user004244@example.com,Jakarta,2026-08-12,ACTIVE,2026-08-12 14:32:20
U004245,User 004245,088159821058,user004245@example.com,Denpasar,2024-06-08,ACTIVE,2024-06-08 04:32:06
U004246,User 004246,089793908003,user004246@example.com,Makassar,2024-01-29,INACTIVE,2024-01-29 01:06:30
U004247,User 004247,086537714388,user004247@example.com,Tangerang,2026-05-26,ACTIVE,2026-05-26 20:39:37
U004248,User 004248,085015629493,user004248@example.com,Denpasar,2024-10-09,ACTIVE,2024-10-09 09:10:34
U004249,User 004249,086006218347,user004249@example.com,Tangerang,2025-01-31,ACTIVE,2025-01-31 12:11:11
U004250,User 004250,087983455615,user004250@example.com,Tangerang,2026-06-08,INACTIVE,2026-06-08 19:03:40
U004251,User 004251,088765601772,user004251@example.com,Semarang,2026-06-08,ACTIVE,2026-06-08 16:22:20
U004252,User 004252,088963737643,user004252@example.com,Bandung,2026-05-08,ACTIVE,2026-05-08 14:05:46
U004253,User 004253,082269366925,user004253@example.com,Palembang,2026-03-22,ACTIVE,2026-03-22 05:29:24
U004254,User 004254,087782954171,user004254@example.com,Tangerang,2025-07-22,ACTIVE,2025-07-22 20:11:53
U004255,User 004255,085926034815,user004255@example.com,Tangerang,2025-01-20,ACTIVE,2025-01-20 13:35:49
U004256,User 004256,082264470592,user004256@example.com,Palembang,2024-06-08,ACTIVE,2024-06-08 22:01:47
U004257,User 004257,084680076755,user004257@example.com,Surabaya,2025-04-25,SUSPENDED,2025-04-25 22:28:28
U004258,User 004258,081465380627,user004258@example.com,Medan,2024-10-22,ACTIVE,2024-10-22 17:43:18
U004259,User 004259,084352342737,user004259@example.com,Yogyakarta,2025-04-02,ACTIVE,2025-04-02 09:12:27
U004260,User 004260,085530213482,user004260@example.com,Tangerang,2025-09-19,ACTIVE,2025-09-19 22:07:19
U004261,User 004261,083031423129,user004261@example.com,Yogyakarta,2024-02-05,ACTIVE,2024-02-05 16:02:08
U004262,User 004262,084829425048,user004262@example.com,Denpasar,2024-07-01,ACTIVE,2024-07-01 20:47:43
U004263,User 004263,084218118324,user004263@example.com,Semarang,2024-09-27,ACTIVE,2024-09-27 04:00:25
U004264,User 004264,084111279791,user004264@example.com,Palembang,2026-05-22,ACTIVE,2026-05-22 12:11:22
U004265,User 004265,086241566716,user004265@example.com,Tangerang,2026-07-31,ACTIVE,2026-07-31 12:34:26
U004266,User 004266,083792543023,user004266@example.com,Palembang,2025-07-16,ACTIVE,2025-07-16 00:56:44
U004267,User 004267,083850066815,user004267@example.com,Surabaya,2024-08-03,ACTIVE,2024-08-03 04:30:50
U004268,User 004268,087914927480,user004268@example.com,Makassar,2026-05-29,ACTIVE,2026-05-29 15:59:42
U004269,User 004269,085927368473,user004269@example.com,Tangerang,2024-02-16,ACTIVE,2024-02-16 12:14:24
U004270,User 004270,085924662203,user004270@example.com,Semarang,2025-07-11,INACTIVE,2025-07-11 06:07:57
U004271,User 004271,086919736734,user004271@example.com,Yogyakarta,2024-05-25,ACTIVE,2024-05-25 05:50:07
U004272,User 004272,081930427819,user004272@example.com,Palembang,2024-04-23,INACTIVE,2024-04-23 02:20:08
U004273,User 004273,088768488336,user004273@example.com,Bandung,2026-01-18,ACTIVE,2026-01-18 15:37:05
U004274,User 004274,084292053797,user004274@example.com,Palembang,2024-08-14,ACTIVE,2024-08-14 08:44:39
U004275,User 004275,087749571252,user004275@example.com,Bandung,2025-05-02,ACTIVE,2025-05-02 07:23:07
U004276,User 004276,084621979605,user004276@example.com,Semarang,2025-01-26,ACTIVE,2025-01-26 08:39:04
U004277,User 004277,083325587714,user004277@example.com,Medan,2025-09-11,ACTIVE,2025-09-11 07:30:47
U004278,User 004278,087481239891,user004278@example.com,Jakarta,2026-07-01,ACTIVE,2026-07-01 19:44:01
U004279,User 004279,086000396191,user004279@example.com,Medan,2024-02-15,ACTIVE,2024-02-15 18:07:42
U004280,User 004280,089617909120,user004280@example.com,Palembang,2024-01-02,ACTIVE,2024-01-02 12:28:09
U004281,User 004281,087873633190,user004281@example.com,Yogyakarta,2025-11-05,ACTIVE,2025-11-05 13:56:39
U004282,User 004282,085288282161,user004282@example.com,Bandung,2024-04-07,ACTIVE,2024-04-07 06:04:55
U004283,User 004283,083164231147,user004283@example.com,Bandung,2025-08-24,ACTIVE,2025-08-24 11:23:37
U004284,User 004284,083870391293,user004284@example.com,Tangerang,2024-05-06,ACTIVE,2024-05-06 03:52:52
U004285,User 004285,081109458663,user004285@example.com,Bandung,2025-06-04,ACTIVE,2025-06-04 03:46:35
U004286,User 004286,083266936924,user004286@example.com,Tangerang,2025-08-05,ACTIVE,2025-08-05 20:09:02
U004287,User 004287,085639013227,user004287@example.com,Tangerang,2025-03-09,ACTIVE,2025-03-09 19:05:08
U004288,User 004288,082380371508,user004288@example.com,Denpasar,2024-04-23,ACTIVE,2024-04-23 15:42:24
U004289,User 004289,084322820022,user004289@example.com,Palembang,2025-09-25,ACTIVE,2025-09-25 11:33:07
U004290,User 004290,089372711075,user004290@example.com,Yogyakarta,2024-10-31,ACTIVE,2024-10-31 07:39:47
U004291,User 004291,089805967897,user004291@example.com,Makassar,2024-08-11,ACTIVE,2024-08-11 03:35:24
U004292,User 004292,088033021343,user004292@example.com,Semarang,2024-12-08,ACTIVE,2024-12-08 13:14:14
U004293,User 004293,089142048856,user004293@example.com,Denpasar,2024-01-27,ACTIVE,2024-01-27 03:01:00
U004294,User 004294,087866947075,user004294@example.com,Yogyakarta,2025-11-18,INACTIVE,2025-11-18 16:51:49
U004295,User 004295,089839824355,user004295@example.com,Denpasar,2024-09-09,ACTIVE,2024-09-09 03:26:26
U004296,User 004296,088413204649,user004296@example.com,Yogyakarta,2024-08-05,ACTIVE,2024-08-05 01:31:50
U004297,User 004297,083561140603,user004297@example.com,Makassar,2024-07-20,ACTIVE,2024-07-20 23:49:27
U004298,User 004298,089985370172,user004298@example.com,Denpasar,2024-01-31,ACTIVE,2024-01-31 05:36:50
U004299,User 004299,089258487235,user004299@example.com,Jakarta,2026-01-06,ACTIVE,2026-01-06 13:11:46
U004300,User 004300,088635334634,user004300@example.com,Jakarta,2024-09-07,ACTIVE,2024-09-07 01:27:50
U004301,User 004301,082128713445,user004301@example.com,Medan,2025-09-09,ACTIVE,2025-09-09 03:37:51
U004302,User 004302,086165413039,user004302@example.com,Medan,2024-11-04,INACTIVE,2024-11-04 06:21:05
U004303,User 004303,085025422406,user004303@example.com,Makassar,2024-05-18,ACTIVE,2024-05-18 13:07:35
U004304,User 004304,081735506683,user004304@example.com,Makassar,2025-07-09,ACTIVE,2025-07-09 22:41:37
U004305,User 004305,085761887310,user004305@example.com,Palembang,2025-09-15,ACTIVE,2025-09-15 10:00:25
U004306,User 004306,082993960210,user004306@example.com,Medan,2024-05-02,ACTIVE,2024-05-02 22:57:24
U004307,User 004307,083912128282,user004307@example.com,Bandung,2024-09-12,ACTIVE,2024-09-12 04:32:11
U004308,User 004308,081701723862,user004308@example.com,Yogyakarta,2026-07-25,ACTIVE,2026-07-25 14:45:15
U004309,User 004309,082812044807,user004309@example.com,Palembang,2024-06-23,ACTIVE,2024-06-23 22:46:44
U004310,User 004310,085863433166,user004310@example.com,Denpasar,2025-05-08,ACTIVE,2025-05-08 14:48:00
U004311,User 004311,086776581663,user004311@example.com,Bandung,2026-04-28,ACTIVE,2026-04-28 08:33:37
U004312,User 004312,086232359896,user004312@example.com,Bandung,2024-10-22,INACTIVE,2024-10-22 18:08:57
U004313,User 004313,086569405027,user004313@example.com,Semarang,2026-04-26,ACTIVE,2026-04-26 22:06:41
U004314,User 004314,089801179137,user004314@example.com,Surabaya,2026-07-09,ACTIVE,2026-07-09 12:03:09
U004315,User 004315,082387371777,user004315@example.com,Surabaya,2026-06-18,SUSPENDED,2026-06-18 03:28:16
U004316,User 004316,084510969640,user004316@example.com,Yogyakarta,2025-09-06,ACTIVE,2025-09-06 12:36:35
U004317,User 004317,081227204294,user004317@example.com,Denpasar,2025-03-03,ACTIVE,2025-03-03 19:20:59
U004318,User 004318,088224344340,user004318@example.com,Bandung,2024-11-14,ACTIVE,2024-11-14 06:51:52
U004319,User 004319,088692015091,user004319@example.com,Palembang,2025-09-10,ACTIVE,2025-09-10 19:55:17
U004320,User 004320,084930627502,user004320@example.com,Bandung,2024-09-21,ACTIVE,2024-09-21 13:55:20
U004321,User 004321,084581821730,user004321@example.com,Bandung,2024-01-22,ACTIVE,2024-01-22 18:27:42
U004322,User 004322,084553324308,user004322@example.com,Bandung,2026-02-02,INACTIVE,2026-02-02 15:15:23
U004323,User 004323,082803318166,user004323@example.com,Tangerang,2024-10-27,ACTIVE,2024-10-27 09:55:48
U004324,User 004324,088858705275,user004324@example.com,Tangerang,2026-04-28,ACTIVE,2026-04-28 09:01:06
U004325,User 004325,084549076340,user004325@example.com,Palembang,2025-11-11,ACTIVE,2025-11-11 07:15:04
U004326,User 004326,084765153311,user004326@example.com,Palembang,2025-01-12,INACTIVE,2025-01-12 12:47:32
U004327,User 004327,089572389939,user004327@example.com,Yogyakarta,2024-10-02,ACTIVE,2024-10-02 07:06:50
U004328,User 004328,082453723061,user004328@example.com,Tangerang,2024-02-15,SUSPENDED,2024-02-15 07:03:00
U004329,User 004329,085393402303,user004329@example.com,Tangerang,2025-11-29,ACTIVE,2025-11-29 11:54:57
U004330,User 004330,087136173390,user004330@example.com,Bandung,2026-04-26,ACTIVE,2026-04-26 00:05:54
U004331,User 004331,085557342313,user004331@example.com,Denpasar,2025-12-05,ACTIVE,2025-12-05 14:27:14
U004332,User 004332,089161780122,user004332@example.com,Palembang,2025-01-01,ACTIVE,2025-01-01 12:51:01
U004333,User 004333,085361375345,user004333@example.com,Jakarta,2024-08-15,ACTIVE,2024-08-15 15:33:45
U004334,User 004334,083321948023,user004334@example.com,Bandung,2025-08-07,ACTIVE,2025-08-07 06:39:06
U004335,User 004335,081775022450,user004335@example.com,Makassar,2024-09-22,ACTIVE,2024-09-22 13:06:54
U004336,User 004336,083894305627,user004336@example.com,Bandung,2025-05-24,ACTIVE,2025-05-24 08:38:51
U004337,User 004337,088127735101,user004337@example.com,Jakarta,2025-09-03,ACTIVE,2025-09-03 01:24:11
U004338,User 004338,086432741106,user004338@example.com,Tangerang,2025-06-04,INACTIVE,2025-06-04 11:36:26
U004339,User 004339,084146019103,user004339@example.com,Palembang,2024-08-21,ACTIVE,2024-08-21 13:06:02
U004340,User 004340,083450786785,user004340@example.com,Makassar,2024-09-27,ACTIVE,2024-09-27 15:11:45
U004341,User 004341,089759305846,user004341@example.com,Tangerang,2026-06-01,ACTIVE,2026-06-01 03:37:03
U004342,User 004342,082153273805,user004342@example.com,Yogyakarta,2026-04-09,ACTIVE,2026-04-09 22:38:16
U004343,User 004343,087622228153,user004343@example.com,Palembang,2026-08-03,ACTIVE,2026-08-03 23:43:17
U004344,User 004344,085093477106,user004344@example.com,Surabaya,2024-01-26,ACTIVE,2024-01-26 02:43:21
U004345,User 004345,088949436675,user004345@example.com,Jakarta,2024-02-28,ACTIVE,2024-02-28 16:50:37
U004346,User 004346,089457072430,user004346@example.com,Surabaya,2026-07-29,ACTIVE,2026-07-29 02:14:36
U004347,User 004347,083703750755,user004347@example.com,Bandung,2025-04-08,ACTIVE,2025-04-08 03:21:46
U004348,User 004348,086784373367,user004348@example.com,Palembang,2025-03-16,ACTIVE,2025-03-16 12:06:15
U004349,User 004349,084920956041,user004349@example.com,Denpasar,2026-02-27,ACTIVE,2026-02-27 10:16:21
U004350,User 004350,081768980818,user004350@example.com,Palembang,2024-05-22,ACTIVE,2024-05-22 09:32:43
U004351,User 004351,087217305188,user004351@example.com,Denpasar,2025-09-15,ACTIVE,2025-09-15 22:43:17
U004352,User 004352,081802132550,user004352@example.com,Tangerang,2024-10-31,ACTIVE,2024-10-31 10:59:24
U004353,User 004353,086475653995,user004353@example.com,Bandung,2025-12-03,ACTIVE,2025-12-03 04:01:14
U004354,User 004354,089862583795,user004354@example.com,Denpasar,2026-08-11,INACTIVE,2026-08-11 20:28:55
U004355,User 004355,087410114897,user004355@example.com,Palembang,2026-02-07,ACTIVE,2026-02-07 19:08:39
U004356,User 004356,084631443296,user004356@example.com,Surabaya,2024-08-20,ACTIVE,2024-08-20 21:18:49
U004357,User 004357,086137440532,user004357@example.com,Jakarta,2025-05-12,ACTIVE,2025-05-12 06:47:59
U004358,User 004358,083252224016,user004358@example.com,Yogyakarta,2026-04-06,ACTIVE,2026-04-06 15:38:31
U004359,User 004359,084403354564,user004359@example.com,Makassar,2024-10-16,ACTIVE,2024-10-16 07:25:31
U004360,User 004360,088282124062,user004360@example.com,Jakarta,2024-03-21,ACTIVE,2024-03-21 13:55:44
U004361,User 004361,086970667812,user004361@example.com,Tangerang,2025-07-13,ACTIVE,2025-07-13 19:05:33
U004362,User 004362,088239650191,user004362@example.com,Tangerang,2025-05-30,ACTIVE,2025-05-30 13:16:07
U004363,User 004363,089721507219,user004363@example.com,Bandung,2024-02-29,ACTIVE,2024-02-29 12:30:59
U004364,User 004364,083326884832,user004364@example.com,Makassar,2024-09-17,ACTIVE,2024-09-17 20:29:55
U004365,User 004365,086447403415,user004365@example.com,Surabaya,2025-08-04,ACTIVE,2025-08-04 19:27:52
U004366,User 004366,086983634041,user004366@example.com,Tangerang,2026-03-24,ACTIVE,2026-03-24 08:39:32
U004367,User 004367,081842274225,user004367@example.com,Makassar,2025-09-04,ACTIVE,2025-09-04 03:52:58
U004368,User 004368,082263424253,user004368@example.com,Medan,2026-08-07,ACTIVE,2026-08-07 18:10:30
U004369,User 004369,088931701298,user004369@example.com,Yogyakarta,2024-07-25,ACTIVE,2024-07-25 18:14:58
U004370,User 004370,085013802920,user004370@example.com,Makassar,2024-12-11,ACTIVE,2024-12-11 04:06:36
U004371,User 004371,086001152410,user004371@example.com,Bandung,2025-09-20,ACTIVE,2025-09-20 23:48:20
U004372,User 004372,088565577212,user004372@example.com,Denpasar,2025-05-24,ACTIVE,2025-05-24 08:16:38
U004373,User 004373,086769647208,user004373@example.com,Surabaya,2024-10-03,ACTIVE,2024-10-03 08:32:22
U004374,User 004374,086033088298,user004374@example.com,Tangerang,2026-06-12,ACTIVE,2026-06-12 22:05:43
U004375,User 004375,086249611524,user004375@example.com,Palembang,2024-12-10,ACTIVE,2024-12-10 07:47:24
U004376,User 004376,082589360763,user004376@example.com,Medan,2026-08-02,ACTIVE,2026-08-02 09:33:19
U004377,User 004377,088347036704,user004377@example.com,Makassar,2026-02-22,ACTIVE,2026-02-22 16:25:26
U004378,User 004378,088068746644,user004378@example.com,Palembang,2025-07-22,ACTIVE,2025-07-22 06:10:11
U004379,User 004379,089402068322,user004379@example.com,Palembang,2025-02-12,ACTIVE,2025-02-12 07:44:02
U004380,User 004380,089657075293,user004380@example.com,Makassar,2025-05-18,ACTIVE,2025-05-18 21:37:37
U004381,User 004381,082124023059,user004381@example.com,Jakarta,2026-01-27,ACTIVE,2026-01-27 17:19:23
U004382,User 004382,083676538990,user004382@example.com,Palembang,2024-10-28,ACTIVE,2024-10-28 14:47:32
U004383,User 004383,084575118400,user004383@example.com,Denpasar,2026-06-15,ACTIVE,2026-06-15 06:47:55
U004384,User 004384,083079834001,user004384@example.com,Jakarta,2026-07-19,ACTIVE,2026-07-19 12:22:39
U004385,User 004385,088321571123,user004385@example.com,Tangerang,2024-11-05,ACTIVE,2024-11-05 08:46:07
U004386,User 004386,081161879668,user004386@example.com,Makassar,2025-01-01,ACTIVE,2025-01-01 15:23:21
U004387,User 004387,086989463974,user004387@example.com,Bandung,2024-11-22,INACTIVE,2024-11-22 12:17:49
U004388,User 004388,086556184397,user004388@example.com,Bandung,2025-05-20,ACTIVE,2025-05-20 06:02:57
U004389,User 004389,088849479416,user004389@example.com,Medan,2025-05-22,ACTIVE,2025-05-22 14:47:15
U004390,User 004390,086040185608,user004390@example.com,Tangerang,2024-06-15,ACTIVE,2024-06-15 13:32:03
U004391,User 004391,088806269776,user004391@example.com,Denpasar,2024-11-29,ACTIVE,2024-11-29 03:55:53
U004392,User 004392,081418234854,user004392@example.com,Yogyakarta,2026-03-25,ACTIVE,2026-03-25 19:42:04
U004393,User 004393,088952386765,user004393@example.com,Jakarta,2025-11-25,ACTIVE,2025-11-25 21:33:14
U004394,User 004394,084636141134,user004394@example.com,Bandung,2024-01-25,ACTIVE,2024-01-25 22:38:21
U004395,User 004395,084403565157,user004395@example.com,Jakarta,2025-03-16,INACTIVE,2025-03-16 08:51:20
U004396,User 004396,086056571297,user004396@example.com,Yogyakarta,2025-07-03,ACTIVE,2025-07-03 16:50:19
U004397,User 004397,085284631450,user004397@example.com,Tangerang,2026-08-14,ACTIVE,2026-08-14 11:39:33
U004398,User 004398,089848243913,user004398@example.com,Surabaya,2026-03-24,ACTIVE,2026-03-24 13:44:02
U004399,User 004399,085323857534,user004399@example.com,Makassar,2026-01-12,ACTIVE,2026-01-12 13:38:49
U004400,User 004400,088589146755,user004400@example.com,Yogyakarta,2024-07-20,ACTIVE,2024-07-20 14:23:45
U004401,User 004401,084823316546,user004401@example.com,Makassar,2024-09-09,ACTIVE,2024-09-09 21:13:59
U004402,User 004402,087133865128,user004402@example.com,Jakarta,2026-05-15,ACTIVE,2026-05-15 21:37:25
U004403,User 004403,088534618164,user004403@example.com,Palembang,2025-05-19,ACTIVE,2025-05-19 00:33:55
U004404,User 004404,086495574237,user004404@example.com,Surabaya,2025-11-17,ACTIVE,2025-11-17 22:27:59
U004405,User 004405,088169652310,user004405@example.com,Palembang,2024-08-02,SUSPENDED,2024-08-02 17:10:48
U004406,User 004406,089017817824,user004406@example.com,Tangerang,2025-06-11,ACTIVE,2025-06-11 10:49:37
U004407,User 004407,085848575020,user004407@example.com,Tangerang,2025-03-23,INACTIVE,2025-03-23 10:38:04
U004408,User 004408,085155958091,user004408@example.com,Yogyakarta,2024-07-03,ACTIVE,2024-07-03 07:52:56
U004409,User 004409,081109073907,user004409@example.com,Jakarta,2025-05-31,ACTIVE,2025-05-31 04:50:50
U004410,User 004410,081184146454,user004410@example.com,Semarang,2024-03-02,ACTIVE,2024-03-02 05:01:12
U004411,User 004411,083745192936,user004411@example.com,Tangerang,2025-08-01,ACTIVE,2025-08-01 15:56:26
U004412,User 004412,082015421546,user004412@example.com,Bandung,2024-12-26,ACTIVE,2024-12-26 12:55:34
U004413,User 004413,089025082374,user004413@example.com,Bandung,2025-05-21,ACTIVE,2025-05-21 09:21:59
U004414,User 004414,085318888998,user004414@example.com,Makassar,2024-11-19,ACTIVE,2024-11-19 15:37:28
U004415,User 004415,089735058532,user004415@example.com,Medan,2026-01-16,ACTIVE,2026-01-16 11:25:36
U004416,User 004416,085726050504,user004416@example.com,Semarang,2025-10-23,ACTIVE,2025-10-23 06:36:22
U004417,User 004417,086940229940,user004417@example.com,Tangerang,2025-03-17,ACTIVE,2025-03-17 17:49:11
U004418,User 004418,085913753465,user004418@example.com,Medan,2026-02-01,ACTIVE,2026-02-01 03:59:24
U004419,User 004419,089372856246,user004419@example.com,Yogyakarta,2025-10-19,ACTIVE,2025-10-19 05:16:47
U004420,User 004420,084207911561,user004420@example.com,Surabaya,2024-08-20,ACTIVE,2024-08-20 13:23:42
U004421,User 004421,084022301088,user004421@example.com,Makassar,2025-07-23,ACTIVE,2025-07-23 00:26:02
U004422,User 004422,085117549050,user004422@example.com,Palembang,2025-03-23,INACTIVE,2025-03-23 06:11:04
U004423,User 004423,084506222455,user004423@example.com,Surabaya,2024-12-05,ACTIVE,2024-12-05 07:58:57
U004424,User 004424,084592047209,user004424@example.com,Surabaya,2024-10-22,ACTIVE,2024-10-22 19:30:38
U004425,User 004425,083605238011,user004425@example.com,Jakarta,2024-11-06,ACTIVE,2024-11-06 23:17:31
U004426,User 004426,083680351058,user004426@example.com,Jakarta,2025-04-18,ACTIVE,2025-04-18 14:21:24
U004427,User 004427,084170959129,user004427@example.com,Bandung,2025-08-08,ACTIVE,2025-08-08 21:24:25
